commit	date	paths	disposition	reason	decision_threads	evidence_ids
965325bd29229a9bac7d402f27ac96d20e71fe9b	2026-07-09T15:50:15+02:00	docs/README.md;docs/SEARCH_DOMAIN_ONBOARDING.md;docs/search/BEAUTYQ_NOMINAL_ID_REFACTOR.md;docs/search/BEAUTYQ_SEARCH_CONTRACT_MODULE_SPLIT_PLAN.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: new NEW_DOMAIN_ONBOARDING owner replaces the deleted SEARCH_DOMAIN_ONBOARDING with an explicit generic-reuse vs business-policy split; D2B derives value-source metadata and moves UuidBackedId to leaderboard-core; the handoff/nominal-ID docs receive later-patch update notes rewriting their own just-written placement claims.	T-23,T-29	E-0432
544b749c275960ac6b0b4217577f4473f2cb57ec	2026-07-09T16:05:30+02:00	README.md;docs/README.md;docs/search/BEAUTYQ_SEARCH_CONTRACT_MODULE_SPLIT_PLAN.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/CATALOG_DECLARATION_DERIVATION_ROADMAP.md	deep	RJ — Deep-read: the 31-hour-old derivation ROADMAP is deleted and folded into the handoff as a Historical A-F summary; the handoff gains a Q&A closeout header and sole-owner claim; README declares no derivation blocker remains; the split plan's Phase 46 record is retro-amended to say its roadmap was later deleted.	T-44	E-0433
adc323dfe93e90ee4e7df20ddc71f365810daed4	2026-07-09T16:41:05+02:00	docs/beautyq-search-dsl-v1.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: generic snapshot-row projection helpers move to repo-core while three docs state the explicit-non-derivation boundary; the handoff recommendation drops the projection-extraction option as now done.	T-29	E-0434
0af4c8a92834162b45b465061e590d1b02ec30a8	2026-07-09T18:26:13+02:00	docs/beautyq-search-dsl-v1.md	semantic-scan	RJ — Diff read: stale current-doc references to BeautyQRepoGraph and its retirement-matrix pointer are replaced by the declaration/materialization wording, keeping the DSL doc's current-state accuracy.	T-27	E-0435
50c7e1e7451b67ee776b1f46f4b80e42af71927d	2026-07-09T19:22:23+02:00	docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md	clerical	RJ — Mechanical location fix in the handoff's boilerplate note: UuidBackedId originally in beautyq-model, now leaderboard-core per the already-documented D2B move.	T-29	E-0432
f6f60dd31edb9afc48e236eb398b244b56a504bf	2026-07-09T19:46:14+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md	semantic-scan	RJ — Diff read: M3 benchmark run command added plus two live-endpoint env overrides and a comparison output-marker block, extending the no-file-write capture contract.	T-08	E-0436
157469e603cb3c120978e12b65995c22c81f4b22	2026-07-09T20:08:34+02:00	AGENTS.md;README.md;docs/README.md;docs/beautyq-search-dsl-v1.md;docs/search/BEAUTYQ_SEARCH_CONTRACT_MODULE_SPLIT_PLAN.md	deep	RJ — Deep-read: the ~2,931-line module-split phase log (the ladder of B018-B020) is deleted as a historical layer; all current owners repoint to the DSL doc, guardrail spec, handoff and coordinator workflow; AGENTS rewrites its sbt invocation and cache-escalation rules.	T-15,T-16,T-44	E-0437,E-0438
cbb576b30a63b2234bfa1d9c3a60a2c11ef62abc	2026-07-09T20:15:17+02:00	docs/search/BEAUTYQ_NOMINAL_ID_REFACTOR.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md	deep	RJ — Deep-read: the 27-hour-old nominal-ID refactor doc is deleted with a claim its durable facts are already retained in the handoff; new-domain guidance routed to NEW_DOMAIN_ONBOARDING.	T-29,T-44	E-0439,E-0532
6cf16f279b743e4d603a78f825850cd42734f35b	2026-07-09T20:23:53+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/README.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/SEARCH_SUPPLEMENT_FUTURE_DOMAIN_GATE_TEMPLATE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the future-domain gate template is retired and split between SEARCH_SUPPLEMENT_ARCHITECTURE (generic gate invariants plus two newly stated non-goals) and NEW_DOMAIN_ONBOARDING (checklist); the agent STATUS-report block has no named receiver.	T-23,T-44	E-0440
6885790d335403c8a85457a692dcd281db79f601	2026-07-09T20:29:59+02:00	docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: six minutes later the pass-condition thresholds move from the onboarding checklist into the architecture doc as default pass/fail policy — a source-of-truth re-move within one work session.	T-23	E-0441
eac6fccd84e13a3e8fadfdc6ec004f55da29d6c3	2026-07-09T20:30:40+02:00	AGENTS.md;README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/README.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/SEARCH_SUPPLEMENT_FUTURE_DOMAIN_GATE_TEMPLATE.md;docs/beautyq-search-dsl-v1.md;docs/search/BEAUTYQ_NOMINAL_ID_REFACTOR.md;docs/search/BEAUTYQ_SEARCH_CONTRACT_MODULE_SPLIT_PLAN.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/NEW_DOMAIN_ONBOARDING.md	duplicate	RJ — Non-primary branch-34534 snapshot squashing primary ordinals 493-499: proven by exact blob equality — its parent doc state equals the 492 state and its resulting doc tree equals ordinal 499 (6885790d) exactly; CM corroboration only: the commit message duplicates 493's full text verbatim, while the duplicate proof is the tree/blob equality; no documentary content beyond primary 489-499.	T-08,T-15,T-16,T-23,T-27,T-29,T-44	E-0442
66ac2ffd079da20e0dd05d2a07c74d45c0fa1854	2026-07-09T23:37:22+02:00	docs/beautyq-search-dsl-v1.md	deep	RJ — Deep-read: the DSL doc records a fluent SearchQuerySchema builder and rewrites its own Phase 31 future-decision condition into an now/pending split, keeping query names explicit strings rather than macro-derived — a normative DSL-ergonomics boundary change.	T-29	E-0443
ae54639453b3b1931ced39972713be9c2dc85d95	2026-07-09T23:46:15+02:00	docs/beautyq-search-dsl-v1.md	deep	RJ — Deep-read: a new front door BeautyQSearchDeclarations is declared the business-facing source of truth for catalog topology and public query schema, narrowing document/payload ownership elsewhere — a source-of-truth declaration in the current-state owner.	T-06,T-29	E-0444
e1a9f03a8204ef54d2f82cae5b2e88946816fdc8	2026-07-10T00:41:17+02:00	docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/beautyq-search-dsl-v1.md	deep	RJ — Deep-read: the document contract is reorganized under BeautyQSearchDeclarations.VariantDocument across two docs within an hour, with the just-named BeautyQVariantSearchDocumentContract downgraded to a compatibility facade and all ownership statements rewritten in place.	T-06,T-27	E-0445
923cdfac7fb257be43ac4ed98fd787b5cbfe80ca	2026-07-10T11:05:25+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: four new docs/gen2 owners (~1,346 documentary lines) launch Search Gen2 — evidence-backed review, gap matrix, technical spec, iteration plan, semantics ADR — and re-characterize the just-assembled SearchDomainSpec as a lossy descriptive view rather than the executable root, reversing the closure framing of the module split.	T-06,T-31,T-37	E-0446,E-0527
44d734f050f4ff8e51e890e4c0321d4d15565c34	2026-07-10T12:59:10+02:00	README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: hours after launch, Gen2 is redefined from incremental slice migration to an approved side-by-side build with exactly one final cutover; the plan grows to ~970 lines with an authoritative Current implementation state section and brick model, README declares Gen2 the active project and demotes the just-written closeout/onboarding docs to reference material, and docs/README forbids independent status owners.	T-01,T-03,T-04,T-05,T-06,T-07,T-09,T-10,T-11,T-14,T-24,T-26,T-27,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40	E-0447,E-0525,E-0526
56dc508660095c97dfa8334344819b82160ecd8f	2026-07-10T19:17:20+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md	semantic-scan	RJ — Diff read: first exercise of the live-status convention — plan status advances to Brick 0 completed/Brick 1 active in the build commit, and the README duplicate of the state block is deleted in favor of a pointer to the single authoritative owner.	T-04,T-31	E-0448
1c017f477528a4391e72a8737844e1d108db1605	2026-07-10T22:33:34+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md	semantic-scan	RJ — Diff read: same convention again — header flips implementation pending to in progress and the status section records Brick 1 completed with Brick 2 (stable identities, declaration root) active; the tag gen2-code pins this state.	T-31	E-0449
68edb064d64e2f11104e34a53ca2ff6c632473b7	2026-07-13T01:03:21+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: on the develop-old lineage (R19/R27) the whole Gen2 doc set is (re)created in one commit with bricks 0-3 plus cross-cutting slices 3C-3G complete and Brick 4 active; new SEARCH_GEN2_FRAMEWORK_SCOPE living document calibrates kernel generality by an executable non-BeautyQ tracer and refuses narrow-disguised-as-general.	T-02,T-15,T-16,T-29,T-30,T-31	E-0450,E-0451,E-0452
85d834e6d8a3ffc6492889c4efdc0580d8d358c1	2026-07-13T11:45:23+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: Brick 4D+4E completion recorded with the inbound-boundary section (server-only provenance, separate request/intent until 4F, no plan compiler), the plan's starting model rewritten, and its forbidden/allowed lists re-scoped from the same commit.	T-06,T-07	E-0453
164df98835d730ba65e16968a22d825f40050c4b	2026-07-13T12:26:16+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the canonical business root renamed to BeautyQSearchDeclarations across all plan text with an Authoring facade state field and an explicit dependency-boundary sentence (materialization cannot nest under the root; not a second business root).	T-06,T-29	E-0454
8666a15a090b760327ab72a7fc6a073bbc0f07a5	2026-07-13T13:11:44+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: develop-old tip creates docs/search/DOMAIN_AUTHORING_PRINCIPLES.md as the normative repository-wide authoring/acceptance contract, rewrites AGENTS' DSL section to enforce it, mandates a five-line authoring result per brick, and deletes the days-old catalog handoff listing it under Removed historical layers with invariants retained in onboarding.	T-02,T-06,T-28,T-29,T-32,T-44	E-0455,E-0531,E-0533
40435a27efcf16e29ffded5dcc34d4e5c266770c	2026-07-13T14:13:26+02:00	docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md	semantic-scan	RJ — Backup-ref (R01) feat commit on a readable-rewrite lineage: its only documentary change creates the framework-scope doc with a blob byte-identical to primary ordinal 511's final state — the composite of primary 508/509/511 content presented as one add; unique commit membership retained, no independent documentary substance. HI: branch-rewrite squashing evidence.	T-02	E-0456
826f9c3efcebfa45dcd3b055755bd5e3b51b2106	2026-07-13T14:13:26+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Diff read of the backup-ref (R01) authoring-contract commit: its documentary result is byte-identical in-tree to primary-lineage ordinal 511's final state while arriving from a different rewritten base — a squash presentation of already-recorded 508-511 evolution; no new content. HI lineage note.	T-02,T-06,T-28,T-29,T-32,T-44	E-0457
c7e94589cce2c735c8eb44f86da14db8733e113c	2026-07-13T14:32:58+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	duplicate	RJ — Proven duplicate of ordinal 504 (923cdfac): same parent e1a9f03a and byte-identical resulting doc tree (R02/R03 readable-rewrite presentation of the Gen2-launch docs); identical before/after documentary transition.	T-06,T-31,T-37	E-0458
34913ec489937cee8131964b984ce241749ab298	2026-07-13T14:34:33+02:00	AGENTS.md	semantic-scan	RJ — Diff read: AGENTS sbt-rule change presenting the sandbox-safe launcher/cache-escalation rules (same substance as E-0451's sbt portion on another lineage; this lineage lacks the Business-facing DSL section).	T-15,T-16	E-0459
b9518c38b7602bc482835b4727d78f6104fc4506	2026-07-13T14:35:56+02:00	AGENTS.md	semantic-scan	RJ — Diff read: AGENTS replaces Cleanup/reset with the Database schema and reset policy (same substance as E-0451's schema portion, split onto a feat commit in this lineage).	T-30	E-0459
343b5feee7648dc04edd0051cb17b5b5289c9acd	2026-07-13T14:45:56+02:00	docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md	duplicate	RJ — Proven duplicate: its sole documentary change creates SEARCH_GEN2_FRAMEWORK_SCOPE.md with blob 7d0bc92c from absence — identical to ordinal 508's that-path transition; backup-rewrite (R02/R03) presentation.	T-02	E-0460
9caeb8a376246d4d52f690aff81801afcbdb34f7	2026-07-13T14:47:22+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Diff read: the R02/R03 rewrite collapses the develop-old brick 3-4 evolution into one docs state whose plan blob is byte-identical to primary ordinal 510's final plan — composite presentation of 505/509/510 content; no new substance.	T-01,T-03,T-04,T-05,T-06,T-07,T-09,T-10,T-11,T-14,T-24,T-26,T-27,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40	E-0461
d0d4db49e32e88a75521ec4249c2fdb5d93e6ebe	2026-07-13T14:48:25+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Diff read: R02/R03 presentation of the authoring-principles establishment (E-0455 substance) atop the 518 base; same content, lineage-distinct transition. HI note.	T-02,T-06,T-28,T-29,T-32,T-44	E-0462
1fd8ee10a04e855f2552a550ee79c8a1702883d4	2026-07-13T15:12:41+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Diff read: the phrase "align architecture and onboarding with implemented Gen2" is the commit subject (CM-derived context, T012 relabel), while the proof is documentary: 1fd8ee10 converges the R02/R03 doc tree byte-identically to ordinal 518's state — another presentation step of the same composite.	T-01,T-03,T-04,T-05,T-06,T-07,T-09,T-10,T-11,T-14,T-24,T-26,T-27,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40	E-0461
e5b6fcd3795e44f7dc43b0477a4435704d023f23	2026-07-13T15:12:49+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	duplicate	RJ — Proven duplicate of ordinal 519 (d0d4db49): byte-identical complete documentary trees (same tree object) with identical documentary content at their differing first parents (e5b6fcd3 ← 1fd8ee10; d0d4db49 ← 9caeb8a3), both presenting the same converged readable-rewrite state (R03 tip vs R02 tip of one series). T011 proof-wording fix: the earlier 'identical parent 9caeb8a3' was inaccurate; tree-equivalence basis and duplicate disposition unchanged.	T-02,T-06,T-28,T-29,T-32,T-44	E-0463
038606c7b0e8701be93eb87556a67ebf757ed12d	2026-07-13T15:57:45+02:00	AGENTS.md	duplicate	RJ — Proven duplicate of ordinal 515: identical AGENTS blob transition ec8e74b0->1cf071b5 in the primary-ancestor rewritten lineage; sole documentary substance equivalent.	T-15,T-16	E-0464
07ff5c7d312f45462979a2c89ccc44cd21a305e3	2026-07-13T15:57:45+02:00	AGENTS.md	duplicate	RJ — Proven duplicate of ordinal 516: identical AGENTS blob transition 1cf071b5->e465a285 in the primary-ancestor rewritten lineage.	T-30	E-0464
af28e77c9d431d6ac3beb40f9c409e5d83798481	2026-07-13T15:57:45+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	duplicate	RJ — Proven duplicate of ordinal 504 (and 514): same parent e1a9f03a, byte-identical resulting doc tree, in the primary (R18) rewritten lineage; the Gen2 launch docs enter the mainline through this presentation.	T-06,T-31,T-37	E-0465
51756a6f7073e0d1a9e17c612e6bf58217823f1f	2026-07-13T15:57:46+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Diff read: primary-rewrite lineage doc-alignment commit converging the Gen2 docs onto the same final trees already recorded at ordinals 518/520; content equivalent, presentation replayed.	T-01,T-03,T-04,T-05,T-06,T-07,T-09,T-10,T-11,T-14,T-24,T-26,T-27,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40	E-0466
6baaaea5accd0ad61683e99023f134aac15b2c19	2026-07-13T15:57:46+02:00	AGENTS.md;README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/CATALOG_DECLARATION_DERIVATION_HANDOFF.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	duplicate	RJ — Proven duplicate of ordinal 519: identical documentary before-state (518-tree) and identical after-state (511-tree, blob-equal across all paths) in the primary R18 lineage; the authoring-contract establishment entering the mainline rewrite.	T-02,T-06,T-28,T-29,T-32,T-44	E-0467
a37fa249324dc9971e828d9f661e57e586b912d7	2026-07-13T15:57:46+02:00	docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md	duplicate	RJ — Proven duplicate of ordinal 517 (and 508's that-path transition): sole documentary change creates the framework-scope doc, absent at parent, with identical blob 7d0bc92c in the primary rewrite.	T-02	E-0468
5adb8ea92bdf68c61355804de6835e6d46b405a7	2026-07-14T00:19:11+02:00	AGENTS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: Brick 4A-4F completion recorded — plan algebra, SearchPlan/identity/cursor, and the precedence/geo/facet compilation kernel with neutral InventoryDocument/TrailDocument fixtures; variants.plan branch added; AGENTS gains the enum-toString stable-code rule; new mainline substance, not replay.	T-02,T-06,T-07,T-34,T-36	E-0469
78b855841e2f861a719285789912579d10008864	2026-07-14T13:50:59+02:00	AGENTS.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: Brick 4G-A completion recorded; AGENTS' enum rule retuned to protect typed stable IDs/active order; a candidate-policy worked example added to the principles doc — normative governance refinement with real mainline advance.	T-06,T-07,T-09,T-32	E-0470
71f6086495f819bd8e91a2297217cdaba64a82b9	2026-07-15T13:28:06+02:00	docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/SEARCH_GEN2_FRAMEWORK_SCOPE.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the framework-scope owner is stripped out of the doc network — pointer deleted, supported-shape claims reabsorbed into the technical spec, and an Open reusable-framework gaps ledger added inside the plan.	T-02,T-44	E-0471
3b271ae3fdb5763ca9296b3933e1338a2baa362f	2026-07-15T19:11:26+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md	deep	RJ — Deep-read: 4G-B cursor/PlanIdentity brick closed and Brick 5 defined with fixed 5A-5D ownership/execution ordering.	T-11,T-36	E-0472
031c2c1e7a1d070dc46096f2d1a0356a91a6a90f	2026-07-16T02:04:28+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 5A recorded complete with framework-owned version constants (never domain constructor parameters) and one derived contract-fingerprint contribution replacing Map.empty.	T-11,T-40	E-0473
b23a1a667d30f905e606302b170890df8efb4274	2026-07-16T13:16:46+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 5B gap-closure record (prepared-request trust, lifecycle authorization, typed decoding); 5A detail compressed; delegation prohibition restated.	T-40	E-0474
87f477964b0f9dd71137cf52c636ca250fda5f01	2026-07-16T21:36:25+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 5C implementation-present-under-review with an explicitly canceled resource proof kept active (no-fake-green), and Brick 8 ownership carve-out for loading/materializer execution.	T-15	E-0475
e3de586158fb4bde1d59f4c083fb1d99e11b5a34	2026-07-17T00:18:00+02:00	docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_PROMISE_AUDIT.md	deep	RJ — Deep-read: a 587-line promise audit creates an audit-gate owner blocking Brick 5D until fix-before-5D decisions close; dimensions, executive verdicts, D-05 owner-accepted evidence, and spec-truthfulness corrections.	T-02,T-06,T-15,T-31	E-0476,E-0528
f54a787eb33442dc1b8bd914d23aa40376fea908	2026-07-17T00:18:09+02:00	docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_PROMISE_AUDIT.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Stash-ref-only divergent step: it removes the just-created audit gate from README and collapses the plan's brick records — a WIP rollback state that never reached mainline (mainline 537 equals 535's tree). HI: stash-lineage experiment, not a mainline decision.	T-04,T-15,T-31,T-44	E-0477
